archivo,codigo_instrumento,fila,celda,campo,valor_original,valor_corregido,tipo_cambio,regla_id,descripcion_regla,confianza,impacto
PR_instrumentos_original_v2.csv,DAT-VA-39,462,R462,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-40,463,R463,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-41,464,R464,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-42,465,R465,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-43,466,R466,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-44,467,R467,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-45,468,R468,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-46,469,R469,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-47,470,R470,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-48,471,R471,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-49,472,R472,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-50,473,R473,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-51,474,R474,Especificaciones,"Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ","Temperatura 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-52,475,R475,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-53,476,R476,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-55,478,R478,Especificaciones,"Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-56,479,R479,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-57,480,R480,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-58,481,R481,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-59,482,R482,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-60,483,R483,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-61,484,R484,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-62,485,R485,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-63,486,R486,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-64,487,R487,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-65,488,R488,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-66,489,R489,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-67,490,R490,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-68,491,R491,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-69,492,R492,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-70,493,R493,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-71,494,R494,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-72,495,R495,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-73,496,R496,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-74,497,R497,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-75,498,R498,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-76,499,R499,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-77,500,R500,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-78,501,R501,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-79,502,R502,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-80,503,R503,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DAT-VA-81,504,R504,Especificaciones,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C Humedad relativa: 35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,SEN-VA-01,507,F507,Departamento responsable,Validación ,Validación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-02,513,C513,Modelo,"HET5SAML1C
HET9SAML1C",HET5SAML1C HET9SAML1C,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-05,515,C515,Modelo,"MS9-LWS-G-U-V
MS6-LF-1/2-CRM
MS6-LFM-1/2-BUV-HF-DA
MS6-LFM-1/2-AUV-HF-DA
MS6-LFM-1/2-AR-HF-DA:*W",MS9-LWS-G-U-V MS6-LF-1/2-CRM MS6-LFM-1/2-BUV-HF-DA MS6-LFM-1/2-AUV-HF-DA MS6-LFM-1/2-AR-HF-DA:*W,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-05,515,P515,Observaciones,Baja: 27-Jun-22    ,Baja: 27-Jun-22,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-06,516,C516,Modelo,"AW-20
AM250C
AMD250C",AW-20 AM250C AMD250C,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-07,517,C517,Modelo,"AW-20
AM250C
AMD250C",AW-20 AM250C AMD250C,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-08,518,C518,Modelo,"AFR 2000
AL 2000",AFR 2000 AL 2000,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-08,518,P518,Observaciones,Baja: 27-Jun-22  ,Baja: 27-Jun-22,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-09,519,C519,Modelo,"MS6-LF-1/2-CRV
MS6-LFM-1/2-BRM-DA
MS6-LFM-1/2-ARV-DA",MS6-LF-1/2-CRV MS6-LFM-1/2-BRM-DA MS6-LFM-1/2-ARV-DA,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,FIL-MA-09,519,P519,Observaciones,Baja: 27-Jun-22 ,Baja: 27-Jun-22,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,TAC-CP-01,524,G524,Ubicación,Control en Proceso ,Control en Proceso,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,TAC-CP-01,524,R524,Especificaciones,"10.000 rpm (Tol±0.102 rpm), 100.00 rpm (Tol±1.02 rpm), 1000.0 rpm (Tol±10.2 rpm), 5000.0 rpm (Tol±50.2 rpm), 10000 rpm (Tol±102 rpm), 15000 rpm (Tol±152 rpm), 20000 rpm (Tol±202 rpm) ","10.000 rpm (Tol±0.102 rpm), 100.00 rpm (Tol±1.02 rpm), 1000.0 rpm (Tol±10.2 rpm), 5000.0 rpm (Tol±50.2 rpm), 10000 rpm (Tol±102 rpm), 15000 rpm (Tol±152 rpm), 20000 rpm (Tol±202 rpm)",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,TAC-VA-01,525,F525,Departamento responsable,Validación ,Validación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,TEB-CP-01,529,G529,Ubicación,Control en Proceso ,Control en Proceso,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,TER-AL-01,530,B530,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-AL-02,531,B531,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-AL-03,532,B532,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-AL-04,533,B533,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-AL-05,534,B534,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-AL-06,535,B535,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-01,536,B536,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-02,537,B537,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-03,538,B538,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-04,539,B539,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-05,540,B540,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-CP-06,541,B541,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-01,543,B543,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-02,544,B544,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-03,545,B545,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-04,546,B546,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-05,547,B547,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-06,548,B548,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-07,549,B549,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,TER-LC-08,550,B550,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
